id,deviceId,testCase,receivedAtMs,lat,lng,accuracyM,speedMps,headingDeg,motorC,batteryC,referenceC,accel_x,accel_y,accel_z,sampleId,receivedAt
69626db6231aeadabc0918cb,esp32-001,teste_eco_10_01_4,1768058294076,-8.050542013195805,-34.950528355330974,8.992301594632721,11.27908706232037,5.513716107488828,34.62,32.88,31.88,1075,575,87,601,2026-01-10T15:18:14.363Z
69626db8231aeadabc0918cd,esp32-001,teste_eco_10_01_4,1768058296084,-8.050326375419782,-34.95050805222265,7.912752669541465,11.84420502080731,5.48462909888182,34.56,32.88,31.81,987,363,78,603,2026-01-10T15:18:16.537Z
69626dba231aeadabc0918cf,esp32-001,teste_eco_10_01_4,1768058298059,-8.0501136907444,-34.95049351190619,9.369287396603045,11.608961505571711,4.084344623721793,34.56,32.94,31.75,915,118,101,605,2026-01-10T15:18:18.369Z
69626dbb231aeadabc0918d1,esp32-001,teste_eco_10_01_4,1768058299086,-8.050007666298102,-34.95049329869233,9.2856058855549,11.48133277492822,1.6251002913615522,34.56,32.94,31.69,1152,491,84,606,2026-01-10T15:18:19.409Z
69626dbd231aeadabc0918d3,esp32-001,teste_eco_10_01_4,1768058301099,-8.049824341087497,-34.95048586209442,8.075017721788852,10.495475991075885,3.333777441484324,34.56,32.94,31.62,1469,268,182,608,2026-01-10T15:18:21.500Z
69626dbf231aeadabc0918d5,esp32-001,teste_eco_10_01_4,1768058303068,-8.049603549025809,-34.950475601241045,8.904075936727732,11.694020742667153,3.903097455918543,34.56,32.88,31.62,733,433,-59,610,2026-01-10T15:18:23.390Z
69626dc0231aeadabc0918d7,esp32-001,teste_eco_10_01_4,1768058304096,-8.049494827547642,-34.950470828800945,8.450572272461619,11.801602679577098,3.453366381994544,34.5,32.94,31.56,609,169,-15,611,2026-01-10T15:18:24.408Z
69626dc2231aeadabc0918d9,esp32-001,teste_eco_10_01_4,1768058306112,-8.049276852781432,-34.95044743101319,9.413926462123062,11.632417011158804,5.147171025691111,34.5,32.94,31.56,1564,222,149,613,2026-01-10T15:18:26.499Z
69626dc4231aeadabc0918db,esp32-001,teste_eco_10_01_4,1768058308015,-8.0490749971552,-34.95043293690317,9.59004728825239,10.995623571164902,4.28946468061632,34.44,32.94,31.56,915,213,68,614,2026-01-10T15:18:28.346Z
69626dc5231aeadabc0918dd,esp32-001,teste_eco_10_01_4,1768058309108,-8.048989361715785,-34.95042835301751,9.791613548423861,10.117498774049793,3.322068118162617,34.44,32.94,31.5,1892,85,339,616,2026-01-10T15:18:29.420Z
69626dc7231aeadabc0918df,esp32-001,teste_eco_10_01_4,1768058311119,-8.048853678966388,-34.95041542309032,9.241422678686428,7.1792652008279125,6.413645178901679,34.38,32.94,31.44,1183,110,143,618,2026-01-10T15:18:31.523Z
69626dd3231aeadabc0918e1,esp32-001,teste_eco_10_01_4,1768058323092,-8.048628175498516,-34.95083237727092,10.437467443672569,3.0273455126485938,258.69342857309186,34.38,32.94,31.38,1249,211,186,620,2026-01-10T15:18:43.464Z
69626dd4231aeadabc0918e3,esp32-001,teste_eco_10_01_4,1768058324110,-8.048627489272368,-34.950842230463415,10.368255864695868,1.841985888443014,265.15752140190745,34.38,32.94,31.38,1116,156,120,621,2026-01-10T15:18:44.407Z
69626dd6231aeadabc0918e5,esp32-001,teste_eco_10_01_4,1768058326118,-8.048623192418518,-34.950863077294585,10.302360560896513,0.7003305643105937,262.3905058577306,34.38,32.94,31.31,1132,237,-3,623,2026-01-10T15:18:46.500Z
69626dd8231aeadabc0918e7,esp32-001,teste_eco_10_01_4,1768058328098,-8.048619619445313,-34.95086375782213,10.96908994594727,0.32011180261948163,253.78725956649845,34.38,32.94,31.31,1133,268,60,625,2026-01-10T15:18:48.407Z
69626dd9231aeadabc0918e9,esp32-001,teste_eco_10_01_4,1768058329121,-8.048618797841153,-34.95086308967709,11.3831431906943,0,253.78725953096392,34.38,32.94,31.31,1247,135,58,626,2026-01-10T15:18:49.431Z
69626ddb231aeadabc0918eb,esp32-001,teste_eco_10_01_4,1768058331132,-8.048618797841153,-34.95086308967709,11.951091221613877,0,253.78725953096392,34.38,32.94,31.31,1087,185,173,628,2026-01-10T15:18:51.523Z
